Cluster,Gmag,SourceId,dec,par,ra,spar
NGC2323,17.46,3051567224363830656,-8.33767,,105.84185,
NGC2323,18.414,3051563028173862400,-8.40189,,105.56203000000001,
NGC2323,10.904000000000002,3051561932964188672,-8.36551,,105.70303,
NGC2323,17.762999999999998,3051565948751756288,-8.327869999999999,,105.59416999999999,
NGC2323,19.877,3051572511462191744,-8.25516,,105.70303999999999,
NGC2323,18.554000000000002,3051567598019198080,-8.327860000000001,,105.84553999999999,
NGC2323,17.008,3051561516349464960,-8.402569999999999,,105.69612,
NGC2323,18.702,3051572580181395968,-8.24264,,105.68777,
NGC2323,19.634,3051571789907685376,-8.25708,,105.73318,
NGC2323,19.832,3051576707647101312,-8.30357,,106.1863,
NGC2323,19.697,3051569109848093184,-8.25548,,105.81398999999999,
NGC2323,17.475,3051570625977886464,-8.2364,,105.8358,
NGC2323,17.512999999999998,3051564333843993984,-8.361289999999999,,105.55823999999998,
NGC2323,16.752,3051569457746781056,-8.28011,,105.89412,
NGC2323,19.587,3051571824267426560,-8.250919999999999,,105.74434,
NGC2323,18.982,3051604672179290496,-7.9656,,106.24438,
NGC2323,19.885,3051571996066119296,-8.252880000000001,,105.7679,
NGC2323,19.697,3051591031363027712,-8.039019999999999,,106.25935,
NGC2323,16.213,3051568358235217280,-8.3228,,105.75928,
NGC2323,18.56,3051591035662809344,-8.0377,,106.25276000000001,
NGC2323,16.88,3051574955304922496,-8.170630000000001,,105.74643999999999,
NGC2323,18.497,3051577497924641664,-8.28235,,106.16133,
NGC2323,17.429000000000002,3051571446309964160,-8.29055,,105.73127,
NGC2323,19.455,3051587943280751232,-8.10092,,106.38306999999999,
NGC2323,17.559,3051598212546702976,-8.10292,,105.92813999999998,
NGC2323,19.320999999999998,3051574023290827520,-8.18496,,105.83211999999999,
NGC2323,19.314,3051598182488001408,-8.10939,,105.90462,
NGC2323,18.742,3051571892986632320,-8.23911,,105.73548999999998,
NGC2323,19.471,3051605462453275136,-7.96426,,106.20941,
NGC2323,12.577,3051607803214667776,-7.9417800000000005,,106.06922,
NGC2323,19.198,3051588316945459328,-8.06339,,106.3964,
NGC2323,19.496,3051568594452007424,-8.27683,,105.78097,
NGC2323,16.949,3051564647384621952,-8.33755,,105.55673,
NGC2323,17.627,3051565162779621760,-8.33963,,105.61358,
NGC2323,17.131,3051576364054731136,-8.32903,,106.21628999999999,
NGC2323,19.195999999999998,3051568903689652480,-8.277239999999999,,105.79983999999999,
NGC2323,16.839000000000002,3051561589366832640,-8.397310000000001,,105.68661000000002,
NGC2323,19.012,3051582888104770432,-8.16835,,106.17898999999998,
NGC2323,18.166,3051562169180473472,-8.36381,,105.75628999999999,
NGC2323,16.718,3051571725489571200,-8.26648,,105.70298000000001,
NGC2323,19.456,3051601889040747904,-7.97808,,105.97973,
NGC2323,18.636,3051589248956483968,-8.13748,,106.23631999999999,
NGC2323,18.148,3051572893714273280,-8.22277,,105.68404,
NGC2323,19.686,3051571686828465024,-8.267610000000001,,105.72061000000001,
NGC2323,19.714000000000002,3051568938049395712,-8.26694,,105.81365,
NGC2323,12.294,3051607798914955904,-7.944189999999999,,106.05368,
NGC2323,19.183,3051588007706384512,-8.087769999999999,,106.41091000000002,
NGC2323,17.739,3051575947438560256,-8.348289999999999,,106.19485,
NGC2323,19.524,3051572683260895360,-8.23148,,105.6937,
NGC2323,16.577,3051565987413331072,-8.319519999999999,,105.6113,
NGC2323,19.552,3051571862926700288,-8.25612,,105.72063999999999,
NGC2323,19.839000000000002,3051575122802495232,-8.13851,,105.78971000000001,
NGC2323,18.692999999999998,3051561069668790784,-8.39374,,105.80116000000001,
NGC2323,13.089,3051607665775724288,-7.96214,,106.03763000000001,
NGC2323,17.869,3051569453445154432,-8.27962,,105.8871,
NGC2323,16.255,3051563612293521408,-8.36708,,105.58638,
NGC2323,19.302,3051584468653318400,-8.108989999999999,,106.18643,
NGC2323,9.825,3051564819182230016,-8.36483,,105.66261000000002,
NGC2323,12.22,3051590275448397568,-8.08557,,106.23461,
NGC2323,19.887,3051597495286401920,-8.054780000000001,,106.06043999999999,
NGC2323,19.657,3051579830088594176,-8.19433,,106.27599,
NGC2323,15.725999999999999,3051569178567220480,-8.29504,,105.91158999999999,
NGC2323,12.392999999999999,3051563646649770752,-8.35909,,105.59976999999999,
NGC2323,17.242,3051563096893344768,-8.39914,,105.55233999999999,
NGC2323,12.7,3051561898604468864,-8.38144,,105.68396000000001,
NGC2323,16.569000000000003,3051606222667057024,-7.892010000000001,,106.26783999999999,
NGC2323,18.919,3051562512777933696,-8.32217,,105.71961999999999,
NGC2323,18.662,3051586431457874560,-8.12833,,106.35971,
NGC2323,11.956,3051561894303115008,-8.36738,,105.68873,
NGC2323,12.459000000000001,3051565162779611136,-8.33699,,105.63155,
NGC2323,17.820999999999998,3051563612289471616,-8.37198,,105.58523999999998,
NGC2323,19.369,3051581651155509760,-8.22584,,106.01144,
NGC2323,17.484,3051562276561536256,-8.33624,,105.75485,
NGC2323,19.192999999999998,3051603607027335808,-8.00267,,106.09629,
NGC2323,19.449,3051565880032637440,-8.33633,,105.59546999999999,
NGC2323,12.345,3051562306623468800,-8.36392,,105.71351999999999,
NGC2323,16.54,3051566635946613760,-8.27241,,105.66308000000001,
NGC2323,12.45,3051561069669398912,-8.39863,,105.80288,
NGC2323,18.685,3051562100465039104,-8.36833,,105.72118999999999,
NGC2323,19.462,3051573580908857984,-8.22306,,105.82343999999999,
NGC2323,17.344,3051572343964822528,-8.22758,,105.77399,
NGC2323,19.124000000000002,3051565502079137408,-8.30935,,105.71907,
NGC2323,19.083,3051596116604155264,-8.110430000000001,,106.12435,
NGC2323,18.614,3051569526459733120,-8.27099,,105.88253999999999,
NGC2323,11.665,3051561859943379072,-8.38208,,105.66745,
NGC2323,17.195999999999998,3051586568896846208,-8.122060000000001,,106.3108,
NGC2323,17.537,3051561486287626752,-8.41722,,105.689,
NGC2323,11.280999999999999,3051565300218552192,-8.31981,,105.63739,
NGC2323,11.429,3051565433356159616,-8.31379,,105.68658,
NGC2323,11.555,3051600656389107328,-8.01672,,106.0531,
NGC2323,16.547,3051564681743302400,-8.329360000000001,,105.55735,
NGC2323,18.668,3051566708961569920,-8.27917,,105.61878999999999,
NGC2323,19.249000000000002,3051567151342949760,-8.34452,,105.85423,
NGC2323,11.343,3051567975976796288,-8.292,,105.88026,
NGC2323,17.837,3051577257407966720,-8.302,,106.11233,
NGC2323,11.811,3051568353933921920,-8.32312,,105.75306,
NGC2323,18.99,3051608898427192448,-7.90062,,106.19023,
NGC2323,18.84,3051592680630531840,-8.00538,,106.30337,
NGC2323,18.621,3051606630684333568,-7.99032,,106.07111,
NGC2323,19.534000000000002,3051592543191888000,-8.01791,,106.27168,
NGC2323,17.738,3051565300218544768,-8.31433,,105.64733000000001,
NGC2323,18.703,3051568628811388032,-8.30637,,105.82271000000001,
NGC2323,19.659000000000002,3051598526078648960,-8.08358,,105.95352,
NGC2323,12.171,3051568147775492864,-8.33356,,105.75979,
NGC2323,17.912,3051566292349198336,-8.29353,,105.59962,
NGC2323,16.483,3051564784822505344,-8.37675,,105.64896999999999,
NGC2323,19.85,3051590485901634048,-8.075439999999999,,106.20605,
NGC2323,18.582,3051569797042568832,-8.2563,,105.93616000000002,
NGC2323,19.971,3051586225293984768,-8.14593,,106.35256000000001,
NGC2323,12.065999999999999,3051565021039301760,-8.33521,,105.66309,
NGC2323,18.541,3051563509210260992,-8.36846,,105.57836,
NGC2323,18.578,3051571824267132032,-8.25624,,105.74269,
NGC2323,12.939,3051567705400135680,-8.308069999999999,,105.89895,
NGC2323,17.369,3051561864244740352,-8.38006,,105.66241000000001,
NGC2323,18.62,3051595360691220736,-8.1231,,105.96746,
NGC2323,19.258,3051603641390975744,-8.00545,,106.10271999999999,
NGC2323,19.665,3051581582436715008,-8.24121,,106.03233999999999,
NGC2323,17.523,3051564986679050112,-8.34667,,105.65618,
NGC2323,10.276,3051565953053612032,-8.33314,,105.58707,
NGC2323,11.874,3051567980278045056,-8.29677,,105.87668000000001,
NGC2323,10.914000000000001,3051573512195923328,-8.18319,,105.72528,
NGC2323,11.994000000000002,3051610380195007360,-7.832960000000001,,106.13225,
NGC2323,18.451,3051608554833565056,-7.894080000000001,,106.05063,
NGC2323,19.822,3051586740689943296,-8.08955,,106.34725,
NGC2323,14.734000000000002,3051609280683380352,-7.8679,,106.17318999999999,
NGC2323,18.601,3051565059700412416,-8.353710000000001,,105.61903000000001,
NGC2323,18.135,3051562001683670656,-8.35764,,105.68163999999999,
NGC2323,12.787,3051562379640778624,-8.34896,,105.70633000000001,
NGC2323,19.246,3051565021039184512,-8.3351,,105.66642,
NGC2323,18.967,3051562925094605568,-8.42178,,105.52883999999999,
NGC2323,18.769000000000002,3051571927346338048,-8.261280000000001,,105.77524,
NGC2323,9.868,3051565643815916672,-8.3128,,105.67453,
NGC2323,10.494000000000002,3051565334578275072,-8.33169,,105.69143999999999,
NGC2323,19.014,3051589661270916224,-8.0947,,106.31963,
NGC2323,18.826,3051605672910856320,-7.93297,,106.22377,
NGC2323,11.677999999999999,3051562310921305344,-8.362639999999999,,105.71422,
NGC2323,16.535,3051560936531769728,-8.40925,,105.77925,
NGC2323,19.793,3051601579802810368,-7.98008,,105.96025,
NGC2323,9.076,3051565472017211904,-8.31351,,105.70778999999999,
NGC2323,12.36,3051562036043397888,-8.37325,,105.72975,
NGC2323,17.814,3051560760431102976,-8.41544,,105.70754,
NGC2323,18.340999999999998,3051565403297755264,-8.32494,,105.67488,
NGC2323,19.879,3051597559713673856,-8.04653,,106.04727,
NGC2323,18.075,3051591271881166464,-8.05391,,106.34371999999999,
NGC2323,18.619,3051564643081676800,-8.340689999999999,,105.56203000000001,
NGC2323,19.613,3051590279743186816,-8.081669999999999,,106.22443999999999,
NGC2323,17.205,3051562379640779136,-8.34573,,105.701,
NGC2323,19.082,3051568353933810688,-8.3218,,105.74705,
NGC2323,18.258,3051608623549303808,-7.880160000000001,,106.08051999999999,
NGC2323,19.515,3051562512778285312,-8.32521,,105.72613,
NGC2323,19.395,3051573958865959168,-8.18764,,105.80316,
NGC2323,18.05,3051576845089837696,-8.27998,,106.2129,
NGC2323,12.312000000000001,3051566537169111040,-8.27848,,105.63788999999998,
NGC2323,18.452,3051560829150592000,-8.40826,,105.74112,
NGC2323,19.977999999999998,3051576978231024384,-8.31568,,106.12279,
NGC2323,18.624000000000002,3051578249541117952,-8.28403,,106.24445,
NGC2323,18.676,3051560794790851328,-8.41645,,105.72793999999999,
NGC2323,17.879,3051601889040456576,-7.980360000000001,,105.96336000000001,
NGC2323,17.473,3051562409698687360,-8.340010000000001,,105.70369,
NGC2323,18.375,3051601030046996864,-7.980110000000001,,106.03182,
NGC2323,18.777,3051603297789988992,-8.0318,,106.1399,
NGC2323,17.995,3051577601005278336,-8.271889999999999,,106.20985,
NGC2323,18.901,3051562993814097536,-8.414660000000001,,105.55406,
NGC2323,18.012,3051580929600790400,-8.23359,,106.13537,
NGC2323,18.252,3051595223250936064,-8.12142,,106.01061000000001,
NGC2323,18.462,3051564952319802880,-8.34711,,105.67838,
NGC2323,19.241,3051565575090108288,-8.30733,,105.70948999999999,
NGC2323,17.992,3051565880032251264,-8.34486,,105.59793,
NGC2323,17.69,3051607356538049920,-7.925269999999999,,106.14147,
NGC2323,17.589000000000002,3051563719670671488,-8.40049,,105.52736000000002,
NGC2323,16.448,3051571553690863872,-8.277389999999999,,105.76726000000001,
NGC2323,19.092,3051579349052800640,-8.2485,,106.18878000000001,
NGC2323,17.143,3051562001683671168,-8.365,,105.69018999999999,
NGC2323,11.259,3051564922261433472,-8.3505,,105.66938999999999,
NGC2323,16.523,3051562895036951680,-8.41595,,105.54403,
NGC2323,12.722000000000001,3051607597056221056,-7.91265,,106.11423,
NGC2323,19.099,3051562718936148096,-8.438310000000001,,105.58147,
NGC2323,17.945999999999998,3051566124852273152,-8.304969999999999,,105.61813000000001,
NGC2323,17.803,3051600823888513536,-8.0116,,106.03178,
NGC2323,17.322,3051571210093407488,-8.180660000000001,,105.88741,
NGC2323,19.28,3051591787277641472,-8.02235,,106.38094,
NGC2323,18.006,3051562925094606208,-8.42173,,105.51843999999998,
NGC2323,19.133,3051608520470077824,-7.8929,,106.0785,
NGC2323,16.49,3051573473535017216,-8.18026,,105.73535,
NGC2323,18.771,3051578318260599680,-8.28073,,106.22701,
NGC2323,19.798,3051577601000211840,-8.2801,,106.20603,
NGC2323,17.868,3051565330276439936,-8.34421,,105.69046000000002,
NGC2323,16.932000000000002,3051569900124770048,-8.236130000000001,,105.98568,
NGC2323,17.009,3051566021773063296,-8.32214,,105.62728999999999,
NGC2323,8.308,3051576845091035136,-8.27741,,106.21468,
NGC2323,9.812999999999999,3051561932964196352,-8.375910000000001,,105.69949,
NGC2323,17.994,3051575230182803200,-8.15156,,105.82223,
NGC2323,17.505,3051568663171146368,-8.29355,,105.83391,
NGC2323,18.032,3051564162045294720,-8.36587,,105.50525,
NGC2323,18.734,3051566498507632512,-8.290519999999999,,105.62605,
NGC2323,17.417,3051571789907383296,-8.26246,,105.72613999999999,
NGC2323,19.164,3051563577929744128,-8.36535,,105.60491,
NGC2323,16.827,3051603920564223488,-7.9826,,106.1664,
NGC2323,18.660999999999998,3051562826317466880,-8.41768,,105.57287,
NGC2323,19.534000000000002,3051603400868894976,-8.00966,,106.14917,
NGC2323,18.54,3051567808472947456,-8.316469999999999,,105.84486000000001,
NGC2323,19.698,3051584228135147136,-8.11585,,106.18373999999999,
NGC2323,18.32,3051598315627407488,-8.11209,,105.94708,
NGC2323,17.616,3051571411950219776,-8.2907,,105.74481000000002,
NGC2323,18.525,3051593230390272512,-7.959160000000001,,106.35508999999999,
NGC2323,11.901,3051562104762877696,-8.37071,,105.71755,
NGC2323,11.708,3051565025340638464,-8.33871,,105.67688999999999,
NGC2323,19.816,3051587114353166080,-8.1219,,106.40775,
NGC2323,18.257,3051578902376227584,-8.2332,,106.28322,
NGC2323,17.07,3051565300218550528,-8.31962,,105.64018999999999,
NGC2323,19.04,3051608073793446528,-7.92437,,106.046,
NGC2323,17.954,3051596017824993536,-8.10871,,106.09666999999999,
NGC2323,19.391,3051583781457984512,-8.1601,,106.12575,
NGC2323,17.489,3051576291035991424,-8.312669999999999,,106.17067,
NGC2323,19.122,3051585194507311232,-8.17388,,106.37893000000001,
NGC2323,16.346,3051562478418188672,-8.32846,,105.73328000000001,
NGC2323,12.33,3051565300218548352,-8.31889,,105.64374,
NGC2323,12.405,3051572683260949632,-8.22785,,105.70068,
NGC2323,18.97,3051601790253645312,-7.970110000000001,,106.02928999999999,
NGC2323,11.78,3051571721188276864,-8.27158,,105.69248,
NGC2323,19.438,3051600106626544896,-8.05198,,106.01682,
NGC2323,18.642,3051563887167341696,-8.390880000000001,,105.52443999999998,
NGC2323,18.326,3051595983465260288,-8.11157,,106.09076999999999,
NGC2323,18.232,3051565742593379712,-8.29702,,105.68365,
NGC2323,19.474,3051578971095924992,-8.21269,,106.31688,
NGC2323,17.718,3051563234332302720,-8.39662,,105.60155,
NGC2323,17.039,3051564849240055168,-8.36994,,105.63116000000001,
NGC2323,19.529,3051607558397374464,-7.921139999999999,,106.14103999999999,
NGC2323,19.031,3051607524037636224,-7.921239999999999,,106.12801999999999,
NGC2323,19.506,3051566395428818176,-8.2811,,105.59428,
NGC2323,17.391,3051567945918311936,-8.29997,,105.86712,
NGC2323,19.383,3051578696220898304,-8.23375,,106.33743,
NGC2323,19.794,3051561378906889856,-8.362039999999999,,105.78491000000001,
NGC2323,16.657,3051566949485947136,-8.24421,,105.65101999999999,
NGC2323,18.648,3051564849240052736,-8.37079,,105.63712,
NGC2323,18.621,3051569178567218816,-8.29878,,105.9078,
NGC2323,17.687,3051566983845684736,-8.37849,,105.82598,
NGC2323,18.267,3051565776953122304,-8.294039999999999,,105.70076,
NGC2323,19.445,3051562787655640576,-8.428139999999999,,105.56615,
NGC2323,11.954,3051598040747861248,-8.12996,,105.89586000000001,
NGC2323,17.988,3051565433356142080,-8.316889999999999,,105.68693,
NGC2323,16.590999999999998,3051568358235218176,-8.32405,,105.75823999999999,
NGC2323,18.838,3051579761369918464,-8.19788,,106.28223999999999,
NGC2323,19.188,3051595463769601920,-8.1004,,106.00601999999999,
NGC2323,19.439,3051603263431646720,-8.029860000000001,,106.12727,
NGC2323,18.430999999999997,3051567185702303488,-8.34768,,105.83221999999999,
NGC2323,16.612000000000002,3051567052565162752,-8.3651,,105.80678,
NGC2323,19.57,3051601373646033664,-8.00182,,105.93943,
NGC2323,17.026,3051568426954696704,-8.310369999999999,,105.73721,
NGC2323,19.523,3051566880766479104,-8.26192,,105.65461,
NGC2323,19.439,3051570660337622144,-8.22511,,105.83233999999999,
NGC2323,18.581,3051597868949300608,-8.13181,,105.90928000000001,
NGC2323,19.424,3051598418707106688,-8.0921,,105.94846000000001,
NGC2323,19.524,3051600480292836864,-8.01988,,105.99146,
NGC2323,19.986,3051601034339406720,-7.98089,,106.03307,
NGC2323,19.983,3051581238838665216,-8.2018,,106.12607,
NGC2323,18.46,3051562207842057088,-8.34191,,105.76721,
NGC2323,19.963,3051566880766472576,-8.25193,,105.65725,
NGC2323,17.035,3051563960188849920,-8.39499,,105.48935,
NGC2323,19.032,3051570827835025024,-8.226289999999999,,105.91609,
NGC2323,16.336,3051561967323941888,-8.37133,,105.67853999999998,
NGC2323,16.075,3051566605888566400,-8.268289999999999,,105.67643999999999,
NGC2323,17.453,3051569316006193920,-8.28175,,105.92401000000001,
NGC2323,19.262999999999998,3051585675543693440,-8.191939999999999,,106.30793,
NGC2323,19.504,3051562753296383232,-8.419360000000001,,105.58927,
NGC2323,18.534000000000002,3051562856375109376,-8.4338,,105.54153000000001,
NGC2323,19.846,3051598418707108352,-8.089739999999999,,105.95168000000001,
NGC2323,18.932000000000002,3051568461308047360,-8.29509,,105.75696,
NGC2323,16.686,3051568594451678336,-8.28682,,105.77723999999999,
NGC2323,19.09,3051596769439666944,-8.08986,,106.03331000000001,
NGC2323,19.631,3051603332149380608,-8.028889999999999,,106.12408,
NGC2323,18.687,3051580414204668544,-8.26123,,106.10865,
NGC2323,18.345,3051577154328772736,-8.32646,,106.10311000000002,
NGC2323,18.159000000000002,3051602541875397760,-8.02966,,106.15092,
NGC2323,16.758,3051561516345366016,-8.40603,,105.69966000000001,
NGC2323,19.449,3051606836843068160,-7.9848,,106.05771999999999,
NGC2323,17.713,3051591649838340096,-8.02754,,106.33248999999999,
NGC2323,10.626,3051564544304362368,-8.34958,,105.5519,
NGC2323,19.396,3051591168802323200,-8.075339999999999,,106.35099,
NGC2323,16.835,3051565094060140800,-8.344439999999999,,105.62857,
NGC2323,18.271,3051561000949292160,-8.40543,,105.7606,
NGC2323,19.329,3051562753296374144,-8.43131,,105.59043999999999,
NGC2323,19.641,3051578043382924672,-8.298160000000001,,106.24954,
NGC2323,17.352,3051564441225143424,-8.3493,,105.55989,
NGC2323,19.599,3051582029111248896,-8.20272,,106.09783,
NGC2323,16.86,3051582480082951680,-8.20479,,106.16483000000001,
NGC2323,17.544,3051565746895121408,-8.298860000000001,,105.6828,
NGC2323,13.235999999999999,3051593578283065216,-8.20198,,106.0037,
NGC2323,11.745,3051563406131607040,-8.390889999999999,,105.58033,
NGC2323,19.328,3051572099145340544,-8.23903,,105.80899,
NGC2323,19.878,3051589725693308544,-8.079180000000001,,106.31863,
NGC2323,19.573,3051562723232414848,-8.42918,,105.57396999999999,
NGC2323,16.902,3051593509563585408,-8.19957,,106.0162,
NGC2323,18.71,3051573267376573568,-8.19406,,105.75431999999999,
NGC2323,17.995,3051573095581814656,-8.21106,,105.72013000000001,
NGC2323,18.288,3051561275827240064,-8.382769999999999,,105.74498999999999,
NGC2323,19.233,3051592650570466816,-7.994,,106.28402,
NGC2323,19.281,3051605187575644544,-7.947080000000001,,106.28005,
NGC2323,16.89,3051561761165535616,-8.399519999999999,,105.66212,
NGC2323,17.619,3051563307353770368,-8.39069,,105.6286,
NGC2323,19.454,3051602443096007808,-8.05631,,106.14974,
NGC2323,18.099,3051586053500799744,-8.150210000000001,,106.28517,
NGC2323,19.611,3051567086918528768,-8.35662,,105.82557,
NGC2323,11.714,3051561967323943424,-8.36655,,105.66855,
NGC2323,17.011,3051561275827237504,-8.38493,,105.74399,
NGC2323,17.75,3051573542254502528,-8.17065,,105.73278,
NGC2323,17.174,3051574160729793408,-8.17103,,105.87568,
NGC2323,19.968,3051567086918527360,-8.35517,,105.82426000000001,
NGC2323,18.320999999999998,3051566915126218368,-8.24693,,105.63255,
NGC2323,10.65,3051563616591419520,-8.36696,,105.58788,
NGC2323,18.910999999999998,3051567735458184704,-8.3098,,105.87138999999999,
NGC2323,18.628,3051563096893361792,-8.38926,,105.55854,
NGC2323,18.56,3051561069668796416,-8.39068,,105.79778999999999,
NGC2323,17.535,3051581204479024640,-8.21151,,106.11148,
NGC2323,18.815,3051590451547309696,-8.07506,,106.19033,
NGC2323,19.089000000000002,3051578455699820416,-8.252419999999999,,106.24172,
NGC2323,16.992,3051567293083318144,-8.347719999999999,,105.81884,
NGC2323,18.67,3051566945188162688,-8.23602,,105.64381999999999,
NGC2323,18.522000000000002,3051567838537398656,-8.31039,,105.84475,
NGC2323,19.980999999999998,3051574263809092224,-8.17512,,105.88973,
NGC2323,16.887999999999998,3051571416251919744,-8.28341,,105.74305,
NGC2323,17.834,3051569900124762368,-8.24071,,105.98756999999999,
NGC2323,19.527,3051599071540207872,-8.078660000000001,,105.87155,
NGC2323,19.425,3051574263809010688,-8.16843,,105.88421000000001,
NGC2323,11.088,3051599213280162048,-8.08728,,105.83266,
NGC2323,19.42,3051591684198092928,-8.0194,,106.3561,
NGC2323,18.817,3051579211613850496,-8.24597,,106.2432,
NGC2323,17.303,3051566120550486784,-8.30664,,105.62052,
NGC2323,19.287,3051560760431559424,-8.41718,,105.71501,
NGC2323,19.153,3051594639135316992,-8.155339999999999,,105.98447,
NGC2323,17.572,3051572000367454080,-8.25835,,105.76888000000001,
NGC2323,18.965999999999998,3051564711801192064,-8.31982,,105.54578000000001,
NGC2323,18.962,3051585430725427968,-8.159939999999999,,106.39013,
NGC2323,18.361,3051571377590455168,-8.30815,,105.73062,
NGC2323,17.296,3051573099879082496,-8.22217,,105.7197,
NGC2323,17.375,3051564200706997248,-8.36289,,105.51568,
NGC2323,19.191,3051609001506627200,-7.87975,,106.19402,
NGC2323,19.268,3051563165613249664,-8.41078,,105.61166000000001,
NGC2323,19.692,3051608176872898304,-7.9039399999999995,,106.04465,
NGC2323,17.368,3051563303051814784,-8.37839,,105.63461000000001,
NGC2323,10.274000000000001,3051586775055235328,-8.15132,,106.43165,
NGC2323,18.796,3051598148121611648,-8.114889999999999,,105.88823000000001,
NGC2323,18.937,3051562066101239552,-8.3736,,105.74558999999999,
NGC2323,18.142,3051565536434938240,-8.30453,,105.70301,
NGC2323,19.802,3051583300422191616,-8.15152,,106.19979,
NGC2323,17.259,3051571828562371328,-8.256860000000001,,105.73985,
NGC2323,17.373,3051572064785313920,-8.247110000000001,,105.80122,
NGC2323,19.567,3051573370455889920,-8.19612,,105.70023,
NGC2323,19.913,3051602060840218624,-7.94981,,106.0018,
NGC2323,17.954,3051567941616626048,-8.30306,,105.87232,
NGC2323,18.512999999999998,3051568457012705152,-8.3004,,105.76115,
NGC2323,19.235,3051573920211704320,-8.195319999999999,,105.79218999999999,
NGC2323,18.095,3051564303786198656,-8.36565,,105.55508999999999,
NGC2323,18.329,3051573129937605504,-8.20883,,105.73333999999998,
NGC2323,18.205,3051574779205082752,-8.17143,,105.77298,
NGC2323,19.596,3051583094263760128,-8.154069999999999,,106.25033,
NGC2323,18.774,3051580315424675200,-8.287510000000001,,106.10656999999999,
NGC2323,18.118,3051572202224268416,-8.24602,,105.74699,
NGC2323,17.840999999999998,3051566876464816640,-8.25039,,105.65806,
NGC2323,17.919,3051581685513823488,-8.22978,,106.03948999999999,
NGC2323,19.051,3051562134820749184,-8.3558,,105.73253000000001,
NGC2323,19.45,3051568525732520448,-8.29454,,105.78572,
NGC2323,17.961,3051591138742007808,-8.02074,,106.26195,
NGC2323,16.679000000000002,3051600347151482240,-8.037560000000001,,105.98091000000001,
NGC2323,18.707,3051572580181393280,-8.24311,,105.68091000000001,
NGC2323,17.349,3051572717620733056,-8.21915,,105.71293999999999,
NGC2323,11.274000000000001,3051568942350733952,-8.27597,,105.80843,
NGC2323,17.236,3051569075488063872,-8.255930000000001,,105.82682,
NGC2323,10.632,3051568736192303360,-8.28406,,105.82005,
NGC2323,16.935,3051567636680679168,-8.3179,,105.85588,
NGC2323,18.392,3051591478039615744,-8.04531,,106.33061000000001,
NGC2323,16.903,3051568907991000192,-8.28068,,105.8026,
NGC2323,18.172,3051596979897125248,-8.0837,,106.02565,
NGC2323,18.912,3051581204479593856,-8.210930000000001,,106.11261,
NGC2323,18.776,3051576359755445248,-8.32895,,106.23413000000001,
NGC2323,19.668,3051579005455660544,-8.21712,,106.29958,
NGC2323,17.485,3051567396162527872,-8.341660000000001,,105.82739,
NGC2323,19.088,3051571652468788224,-8.28876,,105.70761,
NGC2323,19.198,3051581170119177856,-8.21705,,106.13161000000001,
NGC2323,18.457,3051572374023354496,-8.21456,,105.78883,
NGC2323,18.748,3051600037913844992,-8.06454,,105.97851999999999,
NGC2323,18.173,3051583094263234688,-8.15216,,106.24977,
NGC2323,17.46,3051565536435274624,-8.30612,,105.7015,
NGC2323,18.875,3051560863510343040,-8.40334,,105.73031,
NGC2323,18.372,3051561310187000576,-8.37337,,105.75641999999999,
NGC2323,15.479000000000001,3051600312791750144,-8.04474,,105.96348,
NGC2323,18.621,3051561932957998848,-8.37303,,105.7008,
NGC2323,16.894000000000002,3051562173483049088,-8.35615,,105.763,
NGC2323,18.152,3051595261910216192,-8.11651,,106.01813999999999,
NGC2323,19.128,3051565776953449344,-8.298,,105.69685,
NGC2323,18.680999999999997,3051565570795018880,-8.2983,,105.71431000000001,
NGC2323,19.548,3051592027795822336,-8.00029,,106.38117,
NGC2323,19.201,3051577601000181888,-8.27088,,106.2097,
NGC2323,18.451,3051563337411539968,-8.38395,,105.62081,
NGC2323,17.871,3051572133504807680,-8.23333,,105.78603000000001,
NGC2323,18.653,3051563406130985088,-8.40126,,105.57908,
NGC2323,15.286,3051582961119141504,-8.1869,,106.22606,
NGC2323,19.708,3050836491509057792,-8.13287,,105.13859,
NGC2323,19.938,3050836289651095424,-8.1401,,105.06998,
NGC2323,18.939,3050836732028115200,-8.11716,,105.09068,
NGC2323,18.101,3050883186393501568,-8.123460000000001,,105.02821999999999,
NGC2323,19.108,3050883633070987136,-8.10651,,105.07323000000001,
NGC2323,19.365,3050883706083119360,-8.105830000000001,,105.06204,
NGC2323,18.892,3050836285350568576,-8.13834,,105.06706000000001,
NGC2323,18.272000000000002,3050836457149265920,-8.129719999999999,,105.11368999999999,
NGC2323,19.008,3050883843528936448,-8.07673,,105.08582,
NGC2323,19.757,3050883396845591680,-8.11295,,105.01839,
NGC2323,19.732,3050883534291337216,-8.10225,,105.04162,
NGC2323,18.367,3050883706090019456,-8.10175,,105.0549,
NGC2360,15.767000000000001,3031253231647292544,-15.72125,,109.4431,
NGC2360,15.96,3031255877347031936,-15.638020000000001,,109.50368999999999,
NGC2360,12.110999999999999,3031253231647285504,-15.718379999999998,,109.45056000000001,
NGC2360,19.442,3031263367762518272,-15.65211,,109.07473,
NGC2360,18.53,3031266284044949632,-15.652529999999999,,109.3986,
NGC2360,14.818,3031259485119788672,-15.737860000000001,,109.23175,
NGC2360,14.145999999999999,3031254399878390912,-15.67485,,109.38478,
NGC2360,13.648,3031247665369750144,-15.75296,,109.34387,
