TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Planet Num,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity, Stellar Metallicity err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
339961200,724.01,,2,4,2,2,2,4,4,5.0,PC,,9.7333,0.006,,1,qlp,07:30:13.26,-58:32:22.78,-47.598,0.071,51.696000000000005,0.064,2458386.075317,0.00286,3.21263,9e-05,0.585,0.153,0.660033,0.006659999999999999,607.728027,607.728027,2.41077,0.248723,32.8531,666.0,12.0,95.3452,0.25305,5321.0,62.400002,4.51,0.28,0.89,0.02,,,"6,7,8",2019-04-24 14:49:57,2019-12-17 15:43:39,2020-01-16 02:34:07,potentially V-shaped in short-cadence data
174143743,726.01,,3,4,3,3,2,4,4,5.0,PC,,10.1007,0.006,,1,qlp,07:35:32,-36:23:13.06,6.9479999999999995,0.045,39.068000000000005,0.052000000000000005,2458492.31311,0.00572,0.46132,9e-05,1.32,0.28,0.218167,0.001115,200.919006,200.919006,1.9981799999999998,0.171974,9563.580078,2755.0,10.0,206.755,1.3090000000000002,6121.0,151.600006,4.47,0.35,1.28,0.06,,,8,2019-04-24 14:49:57,2019-12-17 15:43:37,2020-01-16 02:34:07,Could be EB; V-shape in SPOC data
149788158,727.01,,2,4,2,2,4,4,4,5.0,PC,,11.0002,0.006999999999999999,,1,qlp,08:42:56.86,-02:29:54.91,22.576999999999998,0.07,-120.15,0.049,2458517.9451900003,0.00457,4.72609,0.002,1.7080000000000002,0.35,1.7930970000000002,0.011553,1650.140015,1650.140015,2.3057,0.41053199999999995,19.868999,588.0,9.0,42.972,0.06285,3746.0,88.0,4.76,0.37,0.52,0.08,,,8,2019-04-24 14:49:58,2019-12-17 15:43:37,2020-01-16 02:34:07,SG1 to check if signal is real and if it is on the target or neighbor 149788157; period might be double
96097215,728.01,,2,4,2,2,4,4,4,5.0,PC,,10.299000000000001,0.022000000000000002,,1,qlp,09:47:34.01,-07:19:51.12,-20.4,2.4,-13.3,2.5,2458518.940918,0.0023,1.60245,0.00025,0.312,0.195,2.043377,0.191546,1880.25,1880.25,4.49402,4.70011,41.937801,708.0,9.0,,,5272.0,183.0,4.45,2.0,0.94,0.94,,,8,2019-04-24 14:49:57,2019-12-17 15:43:37,2020-01-16 02:34:07,low SNR; need SG1 to confirm transit is real and not noise;
144138509,729.01,,3,5,5,3,4,4,4,5.0,PC,,10.5568,0.006999999999999999,,1,spoc,11:44:08.5,-09:56:55.91,-37.854,0.092,3.923,0.044000000000000004,2458564.831055,0.0,0.0,0.0,2.004126,0.9334030000000001,1.224324,,1127.008667,1127.008667,4.344475,5.279858,287.594208,1050.303467,7.433700999999999,235.665,2.6845,6023.200195,116.0,4.05,0.2,1.27094,0.2778,-0.57,0.12,9,2019-05-15 18:24:34,2019-12-17 15:43:39,2020-01-16 02:34:07,single transit on third event; reported transit depth is shallower than true transit depth
11561667,730.01,,3,4,3,3,1,4,4,5.0,PC,,14.9181,0.008,,1,spoc,09:59:17.68,-27:23:34.14,-24.635,0.10400000000000001,-8.286,0.098,2458543.867432,0.002566,3.087925,0.000563,2.2150630000000002,0.173541,61.773216000000005,3.233214,55306.96484400001,55306.96484400001,23.483095000000002,1.458862,147.573486,888.9387210000001,17.464441,436.176,10.655,4105.0,171.0,4.438,,1.0,,,,9,2019-05-15 18:24:32,2019-12-17 15:43:37,2020-01-16 02:34:07,GAIA DR2 Rstar = 0.6 Rsun which makes Rp ~1.5 RJup
34068865,731.01,,1,4,1,3,1,4,4,1.0,PC,,8.031941,0.006999999999999999,,1,spoc,09:44:29.15,-45:46:44.46,-462.54900000000004,0.055999999999999994,-582.814,0.057999999999999996,2458543.4923099997,0.0007030000000000001,0.321941,1.9e-05,0.630316,0.11620799999999999,0.26300999999999997,0.021272,242.211365,242.211365,0.746412,0.566584,532.993774,1225.463257,12.487692,9.41263,0.0028350000000000003,3518.0,84.0,4.82492,0.061282,0.45899999999999996,0.013999999999999999,,,9,2019-05-15 18:24:32,2019-12-17 15:43:37,2020-01-16 02:34:07,GAIA R*=2.5 Rsun. 25 DR2 sources within 30
36724087,732.01,,1,4,4,1,4,4,4,1.0,PC,,10.5848,0.006999999999999999,,1,spoc,10:18:34.78,-11:43:04.08,-341.409,0.114,-247.87,0.105,2458543.911499,0.001189,0.768418,6.7e-05,0.816472,0.266768,1.361117,0.114696,1252.8498539999998,1252.8498539999998,1.134371,0.5733229999999999,83.33045200000001,770.585205,11.443317,21.9814,0.04025,3329.0,72.0,4.94957,0.423263,0.3,0.054000000000000006,,,9,2019-05-15 18:24:33,2019-12-17 15:43:37,2020-01-29 12:00:26,
36724087,732.02,,1,4,1,1,4,4,4,3.0,PC,,10.5848,0.006999999999999999,,2,spoc,10:18:34.78,-11:43:04.08,-341.409,0.114,-247.87,0.105,2458546.848389,0.0014089999999999999,12.254218,0.002019,1.361689,0.33205,3.7159459999999997,0.307817,3416.662354,3416.662354,1.785398,0.730371,2.075964,306.14328,11.924323,21.9814,0.04025,3329.0,72.0,4.94957,0.423263,0.3,0.054000000000000006,,,9,2019-05-15 18:24:33,2019-12-17 15:43:37,2020-02-05 12:00:18,
106402532,733.01,,1,4,1,1,2,4,4,4.0,PC,,8.8411,0.006,,1,spoc,10:37:38.24,-40:53:17.73,27.543000000000003,0.04,19.347,0.042,2458545.773193,0.0028179999999999998,4.886506,0.001131,2.511254,0.42635500000000004,0.505789,0.04426,465.7404480000001,465.7404480000001,2.158625,1.09742,307.391052,1067.929443,10.06841,75.2092,0.17600000000000002,5969.0,192.0,4.5172,0.27907600000000005,0.955778,0.11948800000000001,,,9,2019-05-15 18:24:34,2019-12-17 15:43:37,2020-01-16 02:34:07,possible centroid shift
146846569,734.01,,3,4,3,3,1,4,4,5.0,PC,,15.173,0.008,,1,spoc,10:43:33.51,-44:37:18.54,-287.11,2.0,132.7,2.0,2458545.44873,0.000772,4.753384,0.000324,1.123199,0.054124,468.944079,26.947217,350734.4375,350734.4375,10.510109,2.39435,2.616123,324.365234,24.180248000000002,,,3010.0,97.0,5.10976,0.5257729999999999,0.16899999999999998,0.037000000000000005,,,9,2019-05-15 18:24:34,2019-12-17 15:43:37,2020-01-16 02:34:07,V-shaped; large candidate around late-type star
181804752,736.01,,1,4,1,5,4,3,2,1.0,PC,,13.5571,0.008,,1,spoc,11:02:45.72,-16:24:23.2,-221.078,0.21899999999999997,-58.998999999999995,0.138,2458546.509033,0.0011560000000000001,4.990069999999999,0.00044400000000000006,1.150579,0.162682,19.553316,1.1814200000000001,17848.072266,17848.072266,2.019085,0.426467,1.9581810000000002,301.705322,17.659561,26.4927,0.0639,2940.0,67.0,5.14315,0.410207,0.15,0.026000000000000002,,,9,2019-05-15 18:24:35,2019-12-17 15:43:37,2020-01-16 02:34:07,
181804752,736.02,,1,4,1,5,4,3,2,1.0,PC,,13.5571,0.008,,2,spoc,11:02:45.72,-16:24:23.2,-221.078,0.21899999999999997,-58.998999999999995,0.138,2458543.557861,0.0017460000000000002,0.947973,0.00011599999999999999,0.546439,0.477087,4.957426,0.772188,4555.549805,4555.549805,1.037152,1.150304,17.930822,524.83136,7.734158,26.4927,0.0639,2940.0,67.0,5.14315,0.410207,0.15,0.026000000000000002,,,9,2019-05-15 18:24:35,2019-12-17 15:43:37,2020-01-16 02:34:07,low SNR
219189765,737.01,,3,4,3,3,3,4,4,5.0,PC,,14.7599,0.008,,1,spoc,11:24:03.55,-19:33:25.05,-38.857,0.11800000000000001,39.679,0.077,2458544.4291990004,0.001127,1.732017,0.000144,1.640824,0.09912,39.492106,1.420152,35720.003906,35720.003906,6.320436,1.341006,34.180733000000004,616.6874389999999,23.359258999999998,299.389,7.0265,3394.0,102.0,4.9186,0.487781,0.332,0.069,,,9,2019-05-15 18:24:35,2019-12-17 15:43:37,2020-01-16 02:34:07,
260304800,738.01,,3,4,3,3,2,4,4,5.0,PC,,12.7474,0.006,,1,spoc,06:18:08.51,-57:33:31.42,-5.197,0.025,25.629,0.028999999999999998,2458544.255859,0.001854,3.440847,0.000425,2.560188,0.11526199999999999,9.856649,0.35399400000000003,9037.225586,9037.225586,9.763149,9.770228999999999,353.29348799999997,1105.741577,19.319810999999998,389.884,2.253,5324.0,184.0,4.435630000000001,2.00393,0.9611,0.9611,,,9,2019-05-15 18:24:35,2019-12-17 15:43:39,2020-01-16 02:34:07,
279425357,739.01,,1,4,1,3,2,4,4,5.0,PC,,11.6049,0.006,,1,spoc,06:59:57.84,-57:37:07.23,-4.901,1.121,-7.095,1.121,2458547.486206,0.001297,9.013950999999999,0.00093,1.320927,0.12995,5.844965,0.41155200000000003,5368.947265999999,5368.947265999999,9.452242,2.5567599999999997,225.480484,988.318665,14.377297,340.416,,6083.609863000001,125.0,4.3203,0.2,1.1584,0.305039,-0.6172949999999999,0.1,9,2019-05-15 18:24:35,2019-12-17 15:43:34,2020-01-16 02:34:07,Stellar and companion radii are 50% larger in GAIA DR2 (R = 1.724 R_solar); period (9 days) is correct and confirmed in multiple sectors. Planet radius is likely closer to 14 Re.
310009611,740.01,,1,4,1,1,2,4,4,4.0,PC,,9.529,0.006,,1,spoc,10:08:28.33,-50:18:27.01,-25.127,0.05,-30.379,0.049,2458544.478271,0.002861,2.13049,0.00015800000000000002,3.289683,0.429274,0.5614279999999999,0.053706,516.960999,516.960999,2.506924,0.640469,1032.81665,1445.857666,12.174379,115.09100000000001,0.44,5776.0,189.0,4.4063099999999995,0.269085,1.05578,0.128441,,,"9,10",2019-05-15 18:24:36,2019-12-17 15:43:39,2020-01-16 02:34:07,Crowded; OOT variation appears to be rotational modulation and not phased to transit ephemeris.
359271092,741.01,,3,4,3,3,1,4,4,1.0,PC,,7.66874,0.006999999999999999,,1,spoc,09:21:35.85,-60:16:52.21,-840.1139999999999,0.055999999999999994,182.09,0.062,2458544.087402,0.00372,7.576262,0.0018239999999999999,1.8695689999999998,0.45745,0.32474200000000003,0.044965,299.053558,299.053558,0.9202030000000001,0.668295,12.597044,480.49282800000003,8.314336,10.454,0.00315,3766.0,95.0,4.75957,0.060823,0.528,0.016,,,"9,10",2019-05-15 18:24:37,2019-12-17 15:43:37,2020-01-16 02:34:07,Crowded field.
434486077,743.01,,3,4,3,3,1,4,4,5.0,PC,,14.3858,0.006999999999999999,,1,spoc,10:26:17.43,-23:30:29.03,-31.688000000000002,0.065,-2.992,0.059000000000000004,2458545.1386720003,0.0018989999999999999,2.2278759999999997,0.00031099999999999997,1.4438790000000001,0.226174,17.929375,1.297661,16377.962891,16377.962891,11.498628,11.660732000000001,505.732971,1209.483765,13.318214000000001,638.972,14.2035,5156.0,182.0,4.468380000000001,2.00362,0.901985,0.901985,,,9,2019-05-15 18:24:37,2019-12-17 15:43:37,2020-01-16 02:34:07,
437242640,744.01,,5,5,5,5,5,5,5,5.0,KP,KP,9.7566,0.006,,1,spoc,11:01:35.85,-23:51:39.4,-43.9,0.069,-65.794,0.069,2458546.421875,0.000302,4.3178,9.499999999999999e-05,2.10235,0.019418,12.497714,0.177949,11444.824219,11444.824219,11.81374,0.25806,301.251556,1062.5566410000001,151.34626799999998,132.096,0.8515,5700.0,,4.505780000000001,,0.93,,0.04,0.1,9,2019-05-15 18:24:37,2019-12-17 15:43:39,2020-01-16 02:34:07,WASP-34 b
444842193,745.01,,2,4,2,2,2,4,4,5.0,PC,,10.5488,0.006,,1,spoc,09:51:01.78,-55:19:05.88,-52.223,0.05,-5.862,0.053,2458544.269287,0.004273,1.0776860000000001,0.000335,2.678844,0.951918,0.521995,0.075991,480.65960700000005,480.65960700000005,2.1586,3.4425529999999998,2147.274902,1736.167725,7.504138,175.38099999999997,0.9965,5741.0,189.0,4.47122,0.307748,0.9753120000000001,0.139027,,,9,2019-05-15 18:24:38,2019-12-17 15:43:37,2020-01-16 02:34:07,low SNR
167418903,746.01,,1,4,1,3,2,4,4,5.0,PC,,11.3786,0.006,,1,qlp,06:38:28.99,-67:38:56.22,-3.159,0.043,6.515,0.038,2458335.772705,0.00106,10.98016,0.00011,1.945,0.124,8.173711,,7500.0,7500.0,12.4857,2.14737,57.388199,766.0,38.0,234.418,1.0545,5517.0,80.199997,4.4,0.2,0.97,0.03,-0.159866,0.1,"3,4,7,8",2019-04-01 16:52:03,2019-12-17 15:43:39,2020-01-16 02:34:07,matches with 167418898 but this is likely the source
15445551,747.01,,5,5,5,5,5,5,5,5.0,KP,KP,10.349,0.006,,1,spoc,12:21:17.92,-52:50:26.94,-1.3559999999999999,0.040999999999999995,3.9189999999999996,0.04,2458569.666992,0.00044,1.68281,4.8e-05,3.0157380000000003,0.028207,9.397883,0.15624000000000002,8618.416992,8618.416992,16.173008,3.044593,4382.625977000001,2075.168457,41.055015999999995,298.392,3.5789999999999997,6271.0,196.0,4.08214,0.41148500000000005,1.66657,0.313173,,,10,2019-06-05 19:57:31,2019-12-17 15:43:38,2020-01-16 02:34:07,WASP-87 b
104024556,748.01,,5,5,5,5,5,5,5,5.0,KP,KP,10.3182,0.006,,1,spoc,13:04:10.51,-35:32:58.31,-18.658,0.121,1.037,0.075,2458569.94043,0.000466,2.021986,6.2e-05,2.975452,0.026434,10.924526,0.141243,10011.40918,10011.40918,19.47126,0.15140599999999999,5158.081055,2161.433105,85.67794,423.55199999999996,10.6475,7000.0,,4.134119999999999,,1.79,,,,10,2019-06-05 19:57:32,2019-12-17 15:43:38,2020-01-16 02:34:07,WASP-167 b
14614418,750.01,,5,5,5,5,5,5,5,5.0,KP,KP,13.3898,0.008,,1,spoc,11:35:49.78,-29:09:21.83,3.179,0.046,-4.904,0.035,2458569.5391849997,0.00063,0.837778,3.4e-05,1.946109,0.053354,25.79464,0.497699,23477.748047,23477.748047,15.728694,0.360639,2947.487793,1879.242188,26.83444,624.368,15.7565,5600.0,,4.43826,,1.02,,,,10,2019-06-05 19:57:30,2019-12-17 15:43:38,2020-01-16 02:34:07,HATS-18 b
14661418,751.01,,5,5,5,5,5,5,5,5.0,KP,KP,12.4806,0.006,,1,spoc,11:36:02.37,-29:32:36.11,24.921,0.042,-9.907,0.032,2458570.989624,0.000935,4.723155,0.000271,2.273932,0.054353,25.122372,0.40072399999999997,22872.916016,22872.916016,10.973211000000001,0.209052,89.65853100000001,784.8156740000001,63.760841000000006,229.518,1.601,4803.0,,4.64154,,0.69,,0.024189,0.0782272,10,2019-06-05 19:57:30,2019-12-17 15:43:38,2020-01-16 02:34:07,HATS-22 b
61538902,752.01,,5,5,5,5,5,5,5,5.0,KP,KP,11.3743,0.006,,1,spoc,11:45:11.77,-42:03:50.25,11.67,0.048,-1.5930000000000002,0.037000000000000005,2458573.687012,0.000542,5.747952,0.000291,2.606112,0.049698,14.003973,0.18516,12815.311523,12815.311523,10.560429,0.163246,222.623108,985.1725460000001,77.813034,301.462,3.3435,5900.0,,4.52994,,0.9,,,,10,2019-06-05 19:57:31,2019-12-17 15:43:38,2020-01-16 02:34:07,WASP-129 b
61988212,753.01,,3,4,3,3,1,4,4,5.0,PC,,14.3042,0.006,,1,spoc,11:52:17.87,-47:35:00.29,-5.922999999999999,0.127,-5.052,0.08900000000000001,2458569.4554439997,0.001448,0.555255,4.9e-05,1.622036,0.081342,25.726433,2.124161,23416.400391,23416.400391,18.630966,18.700319,5682.436522999999,2214.386475,16.535254000000002,597.747,35.053000000000004,5591.0,184.0,4.38111,,1.06168,1.06168,,,10,2019-06-05 19:57:31,2019-12-17 15:43:38,2020-01-16 02:34:07,Likely EB; Gaia Rstar = 0.66Rsun
72985822,754.01,,3,4,3,4,2,4,4,5.0,PC,,12.2397,0.006,,1,spoc,12:37:11.31,-42:24:49.09,-13.027000000000001,0.083,-6.377000000000001,0.16399999999999998,2458572.224365,0.001696,3.8641089999999996,0.00045700000000000005,2.015348,0.098888,8.935645,0.502394,8196.258789,8196.258789,13.896711999999999,13.907718,904.1158449999999,1398.5428470000002,20.404739000000003,498.36,13.3015,6214.0,190.0,4.26729,,1.33208,1.33208,0.188862,0.068938,10,2019-06-05 19:57:31,2019-12-17 15:43:38,2020-01-16 02:34:07,possible odd-even difference
73228647,755.01,,2,4,2,2,2,4,4,5.0,PC,,9.4628,0.006,,1,spoc,12:40:08.78,-44:18:43.48,-3.7230000000000003,0.09699999999999999,-13.684000000000001,0.12300000000000001,2458570.101929,0.004409000000000001,2.540455,0.000708,2.435804,0.40546,0.430856,0.050661000000000005,396.75439500000005,396.75439500000005,2.181962,0.770038,834.888062,1370.966431,7.605685,106.307,0.7195,6003.0,192.0,4.47356,0.27677399999999996,1.01076,0.12426199999999998,,,10,2019-06-05 19:57:31,2019-12-17 15:43:38,2020-01-16 02:34:07,low SNR
73649615,756.01,,2,4,4,2,4,4,4,3.0,PC,,12.5554,0.006999999999999999,,1,spoc,12:48:24.9,-45:28:13.7,-216.372,0.066,29.209,0.066,2458570.645386,0.002252,1.23938,0.00018899999999999999,0.9729059999999999,0.5223399999999999,3.6974519999999997,0.498755,3399.6875,3399.6875,2.631179,2.446821,98.65744000000001,803.8078,7.940721000000001,86.1759,0.31365,3614.0,64.0,4.81257,0.359456,0.44799999999999995,0.069,-0.47551400000000005,0.0826626,10,2019-06-05 19:57:31,2019-12-17 15:43:38,2020-01-16 02:34:07,
130924120,757.01,,1,4,1,4,2,3,4,2.0,PC,,9.0498,0.006,,1,spoc,12:31:58.76,-35:33:16.03,47.935,0.073,107.175,0.10300000000000001,2458571.869141,0.001989,17.465513,0.002892,3.935338,0.39998,1.1558700000000002,0.07373400000000001,1064.029175,1064.029175,3.3603300000000003,3.5448190000000004,50.910469,681.27356,16.095709,60.3418,0.201,5499.0,186.0,4.39962,2.00408,1.0268899999999999,1.0268899999999999,,,10,2019-06-05 19:57:32,2019-12-17 15:43:38,2020-01-16 02:34:07,
165317334,761.01,,1,4,1,2,2,4,4,5.0,PC,,10.9217,0.006,,1,spoc,11:57:03.12,-38:06:17.26,-111.60700000000001,0.052000000000000005,-18.278,0.034,2458576.382568,0.00318,10.563348,0.004518,2.799465,0.5866979999999999,2.051614,0.21081100000000003,1887.8221440000002,1887.8221440000002,3.036282,2.3570349999999998,24.019735,564.627197,9.386586999999999,66.8154,0.1808,4368.0,174.0,4.56706,0.236556,0.712611,0.07295399999999999,,,10,2019-06-05 19:57:33,2019-12-17 15:43:38,2020-01-16 02:34:07,
178709444,762.01,TIC 178709444.01,3,4,3,4,1,4,4,4.0,PC,,13.6615,0.006999999999999999,,1,spoc,11:04:17.94,-47:49:17.39,-159.157,0.07,-24.515,0.067,2458572.6788330004,0.000926,3.471635,0.00024700000000000004,1.3734309999999998,0.072712,47.819231,1.8117290000000001,43087.324219,43087.324219,7.316022,1.527158,13.769364999999999,491.301666,26.442852000000002,98.4458,0.4309,3399.0,102.0,4.914680000000001,0.48498100000000005,0.335,0.069,,,10,2019-06-05 19:57:33,2019-12-17 15:43:38,2020-01-16 02:34:07,Likely EB
178819686,763.01,,2,4,2,2,4,4,4,4.0,PC,,9.5275,0.006,,1,spoc,12:57:52.34,-39:45:29.02,-76.902,0.073,-84.81700000000001,0.055,2458572.102905,0.002798,5.604813,0.0010869999999999999,2.777366,0.598576,0.8051159999999999,0.09081399999999999,741.264404,741.264404,3.112288,3.9060370000000004,323.454987,1081.616211,9.511419,95.1274,0.45155,5767.0,189.0,4.34736,2.00358,1.12859,1.12859,,,10,2019-06-05 19:57:33,2019-12-17 15:43:38,2020-01-16 02:34:07,
178819686,763.02,,1,4,1,2,4,4,4,3.0,PC,,9.5275,0.006,,2,spoc,12:57:52.34,-39:45:29.02,-76.902,0.073,-84.81700000000001,0.055,2458572.96875,0.0030269999999999997,12.27633,0.004294,3.656382,0.357133,1.060489,0.09789199999999999,976.2698359999999,976.2698359999999,3.7051190000000003,3.774739,113.711372,832.8575440000001,9.265983,95.1274,0.45155,5767.0,189.0,4.34736,2.00358,1.12859,1.12859,,,10,2019-06-05 19:57:33,2019-12-17 15:43:38,2020-01-16 02:34:07,
219401954,765.01,,2,4,2,2,2,4,4,4.0,PC,,9.647,0.006,,1,spoc,05:12:39.65,-53:44:36.38,17.488,0.046,32.329,0.057,2458570.2260740004,0.002456,0.861484,0.000147,1.293669,0.397879,0.311334,0.041585000000000004,286.70806899999997,286.70806899999997,2.512038,4.220942,10152.615234,2560.143066,8.275544,168.78099999999998,0.7225,5724.700195,57.0,3.82,0.08,1.45505,0.165864,-0.24,0.09,10,2019-06-05 19:57:33,2019-12-17 15:43:38,2020-01-16 02:34:07,Low SNR; possible secondary
219698950,766.01,,5,5,5,5,5,5,5,5.0,KP,KP,11.5122,0.008,,1,spoc,11:42:06.06,-23:21:17.44,-20.357,0.064,-0.924,0.046,2458570.5644529997,0.0004940000000000001,3.446514,0.00011200000000000001,2.448401,0.031767000000000004,18.110389,0.18671300000000002,16541.939453,16541.939453,14.265214000000002,0.128726,579.9349980000001,1251.597168,101.419273,283.971,3.73,5870.0,,4.4,,1.04,,0.1,0.12,10,2019-06-05 19:57:33,2019-12-17 15:43:38,2020-01-16 02:34:07,HATS-1 b
229047362,767.01,,5,5,5,5,5,5,5,5.0,KP,KP,11.2175,0.006,,1,spoc,13:01:26.34,-27:31:20.02,-29.268,0.061,-6.292999999999999,0.047,2458572.990723,0.000252,3.764873,6.9e-05,2.759996,0.022034,24.438344,0.14673699999999998,22257.119141,22257.119141,13.951820000000001,0.09062200000000001,357.01229900000004,1108.640015,155.860825,211.416,1.4575,5703.0,,4.51085,,0.92,,0.06,0.03,10,2019-06-05 19:57:34,2019-12-17 15:43:38,2020-01-16 02:34:07,WASP-25 b
248075138,769.01,,5,5,5,5,5,5,5,5.0,KP,KP,11.3728,0.006,,1,spoc,12:51:55.49,-42:04:25.02,-49.781000000000006,0.061,4.865,0.064,2458569.8334959997,0.000648,4.981511,0.000193,2.8607669999999996,0.040655000000000004,19.797423000000002,0.227607,18068.865234,18068.865234,12.178036,0.158313,179.551712,933.613525,79.894234,177.291,1.3105,5315.0,,4.51737,,0.89,,0.29,0.05,10,2019-06-05 19:57:34,2019-12-17 15:43:38,2020-01-16 02:34:07,WASP-42 b
248111245,770.01,,5,5,5,5,5,5,5,5.0,KP,KP,12.3335,0.006,,1,spoc,12:54:12.59,-46:35:15.78,-13.593,0.07,0.545,0.07400000000000001,2458573.478882,0.00221,4.636234,0.0008730000000000001,4.752872,0.193278,10.62604,0.461505,9739.208008,9739.208008,17.54121,0.730773,1243.696167,1514.601318,19.722195000000003,816.988,39.2265,6438.0,,4.10962,,1.74,,,,10,2019-06-05 19:57:34,2019-12-17 15:43:38,2020-01-16 02:34:07,HATS-27 b
277634430,771.01,,3,4,3,3,2,4,4,1.0,PC,,12.0874,0.006999999999999999,,1,spoc,10:56:27.33,-72:59:06.63,39.475,0.081,-76.411,0.06,2458570.093506,0.0025859999999999998,2.325931,0.000392,1.181972,0.179811,3.689546,0.36509899999999995,3392.43042,3392.43042,6.652669,0.718905,82.641228,768.9868769999999,9.183867999999999,25.2788,0.0257,3231.0,,4.438,,1.0,,,,10,2019-06-05 19:57:34,2019-12-17 15:43:38,2020-01-16 02:34:07,Likely EB Centroid offset Check the other star 277634428
286864983,772.01,,1,4,1,3,4,4,4,5.0,PC,,10.8815,0.006,,1,spoc,12:40:45.94,-21:52:22.01,-29.764,0.079,-11.732999999999999,0.046,2458575.9448240004,0.001109,11.018485,0.001604,3.475493,0.11824200000000001,8.004137,0.506455,7344.975586,7344.975586,6.849081,1.354424,48.252129,672.200562,14.618592999999999,135.371,0.955,5184.0,182.0,4.57383,0.395411,0.802401,0.151006,,,10,2019-06-05 19:57:34,2019-12-17 15:43:38,2020-01-16 02:34:07,
286865921,773.01,,5,5,5,5,5,5,5,5.0,KP,KP,11.5037,0.006,,1,spoc,12:40:36.47,-19:17:03.67,-23.173000000000002,0.08,-12.865,0.061,2458573.613647,0.000674,4.97107,0.000268,3.3348910000000003,0.062846,12.842197,0.20063699999999998,11758.423828,11758.423828,11.55439,0.22624699999999998,260.934143,1025.067505,61.76556,271.103,3.667,5510.0,,4.44137,,1.05,,,,10,2019-06-05 19:57:34,2019-12-17 15:43:38,2020-01-16 02:34:07,WASP-83 b
294301883,774.01,,5,5,5,5,5,5,5,5.0,KP,KP,11.3473,0.006,,1,spoc,13:35:01.97,-17:30:12.59,12.072000000000001,0.077,-3.8369999999999997,0.07,2458573.614868,0.00044500000000000003,4.465421,0.000174,3.4804239999999997,0.038513,19.33328,0.17791600000000002,17649.007812,17649.007812,14.831256,0.141178,472.54666100000003,1189.134399,116.09391799999999,297.462,3.9085,6070.0,,4.4201,,1.1,,0.09,0.04,10,2019-06-05 19:57:34,2019-12-17 15:43:38,2020-01-16 02:34:07,WASP-55 b
304042899,775.01,,1,4,1,3,2,4,4,5.0,PC,,9.5369,0.006,,1,spoc,10:59:11.99,-59:14:02.29,-24.478,0.08900000000000001,19.54,0.09300000000000001,2458573.797241,0.003676,12.441782,0.005214,11.268489,0.261803,8.15745,0.21405500000000002,7485.135254000001,7485.135254000001,17.462736,8.490866,143.142807,882.1900019999999,33.201946,220.953,2.6095,6746.0,202.0,4.415719999999999,0.439532,1.2321,0.23043400000000003,,,10,2019-06-05 19:57:34,2019-12-17 15:43:39,2020-01-16 02:34:07,Probably EB because of odd-even difference.
306996324,776.01,TIC 306996324.01,1,4,1,2,4,4,4,5.0,PC,,9.73597,0.006999999999999999,,1,spoc,11:54:18.72,-37:33:12.08,251.112,0.051,-145.059,0.034,2458572.604492,0.0021969999999999997,15.655688,0.002991,2.778095,0.334098,1.612709,0.138127,1484.256958,1484.256958,2.1570970000000003,0.623314,5.289175,386.78244,11.388232,27.1701,0.03205,3806.0,66.0,4.73575,0.338566,0.545,0.079,,,10,2019-06-05 19:57:35,2019-12-17 15:43:38,2020-01-16 02:34:07,Likely EB; but the secondary could be the second event in .02.
306996324,776.02,TIC 306996324.02,1,4,1,2,4,4,4,4.0,PC,,9.73597,0.006999999999999999,,2,spoc,11:54:18.72,-37:33:12.08,251.112,0.051,-145.059,0.034,2458571.415405,0.002617,8.243393,0.001963,2.4237290000000002,0.59833,1.155009,0.11321700000000001,1063.236572,1063.236572,1.787437,1.381766,12.439687,478.985229,9.580680000000001,27.1701,0.03205,3806.0,66.0,4.73575,0.338566,0.545,0.079,,,10,2019-06-05 19:57:35,2019-12-17 15:43:38,2020-01-16 02:34:07,Third transit is probably not real. The second transit could be the secondary of .01.
334305570,777.01,,1,4,1,3,2,4,4,5.0,PC,,9.3712,0.006,,1,spoc,12:12:28.5,-49:00:27.86,-8.827,0.051,-23.394000000000002,0.036000000000000004,2458575.779175,0.001115,16.603554000000003,0.001553,4.703945,0.119584,2.8067330000000004,0.083506,2581.758545,2581.758545,7.319194,1.150153,208.683121,969.374451,29.06867,182.31400000000002,1.433,7199.0,208.0,4.3586,0.384488,1.39198,0.213065,0.11516300000000002,0.039953699999999995,10,2019-06-05 19:57:35,2019-12-17 15:43:38,2020-01-16 02:34:07,
